"predator_id","prey_id","quality_code","source"
"SP214","SP050",1,"Farage et al. 2021; Jacob et al. 2011; Cirtwill & Eklöf 2018"
"SP214","SP051",1,"Farage et al. 2021; Jacob et al. 2011; Cirtwill & Eklöf 2018"
"SP214","SP052",1,"Farage et al. 2021; Jacob et al. 2011; Cirtwill & Eklöf 2018"
"SP214","SP053",1,"Farage et al. 2021; Jacob et al. 2011; Cirtwill & Eklöf 2018"
"SP214","SP054",1,"Farage et al. 2021; Jacob et al. 2011; Cirtwill & Eklöf 2018"
"SP214","SP055",1,"Farage et al. 2021; Jacob et al. 2011; Cirtwill & Eklöf 2018"
"SP214","SP056",1,"Farage et al. 2021; Jacob et al. 2011; Cirtwill & Eklöf 2018"
"SP214","SP057",1,"Farage et al. 2021; Jacob et al. 2011; Cirtwill & Eklöf 2018"
"SP214","SP058",1,"Farage et al. 2021; Jacob et al. 2011; Cirtwill & Eklöf 2018"
"SP214","SP059",1,"Farage et al. 2021; Jacob et al. 2011; Cirtwill & Eklöf 2018"
"SP214","SP060",1,"Farage et al. 2021; Jacob et al. 2011; Cirtwill & Eklöf 2018"
"SP214","SP061",1,"Farage et al. 2021; Jacob et al. 2011; Cirtwill & Eklöf 2018"
"SP214","SP062",1,"Farage et al. 2021; Jacob et al. 2011; Cirtwill & Eklöf 2018"
"SP214","SP063",1,"Farage et al. 2021; Jacob et al. 2011; Cirtwill & Eklöf 2018"
"SP214","SP064",1,"Farage et al. 2021; Jacob et al. 2011; Cirtwill & Eklöf 2018"
"SP214","SP065",1,"Farage et al. 2021; Jacob et al. 2011; Cirtwill & Eklöf 2018"
"SP214","SP118",1,"Farage et al. 2021; Jacob et al. 2011; Cirtwill & Eklöf 2018"
"SP214","SP218",1,"Farage et al. 2021; Jacob et al. 2011; Cirtwill & Eklöf 2018"
"SP214","SP219",1,"Farage et al. 2021; Jacob et al. 2011; Cirtwill & Eklöf 2018"
"SP214","SP220",1,"Farage et al. 2021; Jacob et al. 2011; Cirtwill & Eklöf 2018"
"SP214","SP221",1,"Farage et al. 2021; Jacob et al. 2011; Cirtwill & Eklöf 2018"
"SP214","SP260",1,"Farage et al. 2021; Jacob et al. 2011; Cirtwill & Eklöf 2018"
"SP214","SP261",1,"Farage et al. 2021; Jacob et al. 2011; Cirtwill & Eklöf 2018"
"SP214","SP262",1,"Farage et al. 2021; Jacob et al. 2011; Cirtwill & Eklöf 2018"
"SP215","SP049",1,"Farage et al. 2021; Jacob et al. 2011; Cirtwill & Eklöf 2018"
"SP215","SP050",1,"Farage et al. 2021; Jacob et al. 2011; Cirtwill & Eklöf 2018"
"SP215","SP051",1,"Farage et al. 2021; Jacob et al. 2011; Cirtwill & Eklöf 2018"
"SP215","SP052",1,"Farage et al. 2021; Jacob et al. 2011; Cirtwill & Eklöf 2018"
"SP215","SP053",1,"Farage et al. 2021; Jacob et al. 2011; Cirtwill & Eklöf 2018"
"SP215","SP054",1,"Farage et al. 2021; Jacob et al. 2011; Cirtwill & Eklöf 2018"
"SP215","SP055",1,"Farage et al. 2021; Jacob et al. 2011; Cirtwill & Eklöf 2018"
"SP215","SP056",1,"Farage et al. 2021; Jacob et al. 2011; Cirtwill & Eklöf 2018"
"SP215","SP057",1,"Farage et al. 2021; Jacob et al. 2011; Cirtwill & Eklöf 2018"
"SP215","SP058",1,"Farage et al. 2021; Jacob et al. 2011; Cirtwill & Eklöf 2018"
"SP215","SP059",1,"Farage et al. 2021; Jacob et al. 2011; Cirtwill & Eklöf 2018"
"SP215","SP060",1,"Farage et al. 2021; Jacob et al. 2011; Cirtwill & Eklöf 2018"
"SP215","SP061",1,"Farage et al. 2021; Jacob et al. 2011; Cirtwill & Eklöf 2018"
"SP215","SP062",1,"Farage et al. 2021; Jacob et al. 2011; Cirtwill & Eklöf 2018"
"SP215","SP063",1,"Farage et al. 2021; Jacob et al. 2011; Cirtwill & Eklöf 2018"
"SP215","SP064",1,"Farage et al. 2021; Jacob et al. 2011; Cirtwill & Eklöf 2018"
"SP215","SP065",1,"Farage et al. 2021; Jacob et al. 2011; Cirtwill & Eklöf 2018"
"SP215","SP118",1,"Farage et al. 2021; Jacob et al. 2011; Cirtwill & Eklöf 2018"
"SP215","SP219",1,"Farage et al. 2021; Jacob et al. 2011; Cirtwill & Eklöf 2018"
"SP215","SP220",1,"Farage et al. 2021; Jacob et al. 2011; Cirtwill & Eklöf 2018"
"SP215","SP221",1,"Farage et al. 2021; Jacob et al. 2011; Cirtwill & Eklöf 2018"
"SP215","SP260",1,"Farage et al. 2021; Jacob et al. 2011; Cirtwill & Eklöf 2018"
"SP215","SP261",1,"Farage et al. 2021; Jacob et al. 2011; Cirtwill & Eklöf 2018"
"SP215","SP262",1,"Farage et al. 2021; Jacob et al. 2011; Cirtwill & Eklöf 2018"
"SP216","SP049",1,"Farage et al. 2021; Jacob et al. 2011; Cirtwill & Eklöf 2018"
"SP216","SP054",1,"Farage et al. 2021; Jacob et al. 2011; Cirtwill & Eklöf 2018"
"SP216","SP055",1,"Farage et al. 2021; Jacob et al. 2011; Cirtwill & Eklöf 2018"
"SP216","SP119",1,"Farage et al. 2021; Jacob et al. 2011; Cirtwill & Eklöf 2018"
"SP216","SP120",1,"Farage et al. 2021; Jacob et al. 2011; Cirtwill & Eklöf 2018"
"SP216","SP121",1,"Farage et al. 2021; Jacob et al. 2011; Cirtwill & Eklöf 2018"
"SP216","SP122",1,"Farage et al. 2021; Jacob et al. 2011; Cirtwill & Eklöf 2018"
"SP216","SP123",1,"Farage et al. 2021; Jacob et al. 2011; Cirtwill & Eklöf 2018"
"SP216","SP124",1,"Farage et al. 2021; Jacob et al. 2011; Cirtwill & Eklöf 2018"
"SP216","SP125",1,"Farage et al. 2021; Jacob et al. 2011; Cirtwill & Eklöf 2018"
"SP216","SP126",1,"Farage et al. 2021; Jacob et al. 2011; Cirtwill & Eklöf 2018"
"SP216","SP127",1,"Farage et al. 2021; Jacob et al. 2011; Cirtwill & Eklöf 2018"
"SP216","SP128",1,"Farage et al. 2021; Jacob et al. 2011; Cirtwill & Eklöf 2018"
"SP216","SP129",1,"Farage et al. 2021; Jacob et al. 2011; Cirtwill & Eklöf 2018"
"SP216","SP130",1,"Farage et al. 2021; Jacob et al. 2011; Cirtwill & Eklöf 2018"
"SP216","SP131",1,"Farage et al. 2021; Jacob et al. 2011; Cirtwill & Eklöf 2018"
"SP216","SP132",1,"Farage et al. 2021; Jacob et al. 2011; Cirtwill & Eklöf 2018"
"SP216","SP133",1,"Farage et al. 2021; Jacob et al. 2011; Cirtwill & Eklöf 2018"
"SP216","SP134",1,"Farage et al. 2021; Jacob et al. 2011; Cirtwill & Eklöf 2018"
"SP216","SP135",1,"Farage et al. 2021; Jacob et al. 2011; Cirtwill & Eklöf 2018"
"SP216","SP136",1,"Farage et al. 2021; Jacob et al. 2011; Cirtwill & Eklöf 2018"
"SP216","SP137",1,"Farage et al. 2021; Jacob et al. 2011; Cirtwill & Eklöf 2018"
"SP216","SP138",1,"Farage et al. 2021; Jacob et al. 2011; Cirtwill & Eklöf 2018"
"SP216","SP139",1,"Farage et al. 2021; Jacob et al. 2011; Cirtwill & Eklöf 2018"
"SP216","SP140",1,"Farage et al. 2021; Jacob et al. 2011; Cirtwill & Eklöf 2018"
"SP216","SP141",1,"Farage et al. 2021; Jacob et al. 2011; Cirtwill & Eklöf 2018"
"SP216","SP142",1,"Farage et al. 2021; Jacob et al. 2011; Cirtwill & Eklöf 2018"
"SP216","SP143",1,"Farage et al. 2021; Jacob et al. 2011; Cirtwill & Eklöf 2018"
"SP216","SP144",1,"Farage et al. 2021; Jacob et al. 2011; Cirtwill & Eklöf 2018"
"SP216","SP145",1,"Farage et al. 2021; Jacob et al. 2011; Cirtwill & Eklöf 2018"
"SP216","SP146",1,"Farage et al. 2021; Jacob et al. 2011; Cirtwill & Eklöf 2018"
"SP216","SP147",1,"Farage et al. 2021; Jacob et al. 2011; Cirtwill & Eklöf 2018"
"SP216","SP148",1,"Farage et al. 2021; Jacob et al. 2011; Cirtwill & Eklöf 2018"
"SP216","SP149",1,"Farage et al. 2021; Jacob et al. 2011; Cirtwill & Eklöf 2018"
"SP216","SP150",1,"Farage et al. 2021; Jacob et al. 2011; Cirtwill & Eklöf 2018"
"SP216","SP151",1,"Farage et al. 2021; Jacob et al. 2011; Cirtwill & Eklöf 2018"
"SP216","SP152",1,"Farage et al. 2021; Jacob et al. 2011; Cirtwill & Eklöf 2018"
"SP216","SP153",1,"Farage et al. 2021; Jacob et al. 2011; Cirtwill & Eklöf 2018"
"SP216","SP154",1,"Farage et al. 2021; Jacob et al. 2011; Cirtwill & Eklöf 2018"
"SP216","SP155",1,"Farage et al. 2021; Jacob et al. 2011; Cirtwill & Eklöf 2018"
"SP216","SP156",1,"Farage et al. 2021; Jacob et al. 2011; Cirtwill & Eklöf 2018"
"SP216","SP157",1,"Farage et al. 2021; Jacob et al. 2011; Cirtwill & Eklöf 2018"
"SP216","SP158",1,"Farage et al. 2021; Jacob et al. 2011; Cirtwill & Eklöf 2018"
"SP216","SP159",1,"Farage et al. 2021; Jacob et al. 2011; Cirtwill & Eklöf 2018"
"SP216","SP160",1,"Farage et al. 2021; Jacob et al. 2011; Cirtwill & Eklöf 2018"
"SP216","SP161",1,"Farage et al. 2021; Jacob et al. 2011; Cirtwill & Eklöf 2018"
"SP216","SP187",1,"Farage et al. 2021; Jacob et al. 2011; Cirtwill & Eklöf 2018"
"SP216","SP188",1,"Farage et al. 2021; Jacob et al. 2011; Cirtwill & Eklöf 2018"
"SP216","SP189",1,"Farage et al. 2021; Jacob et al. 2011; Cirtwill & Eklöf 2018"
"SP216","SP190",1,"Farage et al. 2021; Jacob et al. 2011; Cirtwill & Eklöf 2018"
"SP216","SP211",1,"Farage et al. 2021; Jacob et al. 2011; Cirtwill & Eklöf 2018"
"SP216","SP212",1,"Farage et al. 2021; Jacob et al. 2011; Cirtwill & Eklöf 2018"
"SP216","SP213",1,"Farage et al. 2021; Jacob et al. 2011; Cirtwill & Eklöf 2018"
"SP216","SP214",1,"Farage et al. 2021; Jacob et al. 2011; Cirtwill & Eklöf 2018"
"SP216","SP215",1,"Farage et al. 2021; Jacob et al. 2011; Cirtwill & Eklöf 2018"
"SP216","SP216",1,"Farage et al. 2021; Jacob et al. 2011; Cirtwill & Eklöf 2018"
"SP216","SP217",1,"Farage et al. 2021; Jacob et al. 2011; Cirtwill & Eklöf 2018"
"SP216","SP261",1,"Farage et al. 2021; Jacob et al. 2011; Cirtwill & Eklöf 2018"
"SP216","SP262",1,"Farage et al. 2021; Jacob et al. 2011; Cirtwill & Eklöf 2018"
"SP217","SP049",1,"Farage et al. 2021; Jacob et al. 2011; Cirtwill & Eklöf 2018"
"SP217","SP050",1,"Farage et al. 2021; Jacob et al. 2011; Cirtwill & Eklöf 2018"
"SP217","SP051",1,"Farage et al. 2021; Jacob et al. 2011; Cirtwill & Eklöf 2018"
"SP217","SP052",1,"Farage et al. 2021; Jacob et al. 2011; Cirtwill & Eklöf 2018"
"SP217","SP053",1,"Farage et al. 2021; Jacob et al. 2011; Cirtwill & Eklöf 2018"
"SP217","SP054",1,"Farage et al. 2021; Jacob et al. 2011; Cirtwill & Eklöf 2018"
"SP217","SP055",1,"Farage et al. 2021; Jacob et al. 2011; Cirtwill & Eklöf 2018"
"SP217","SP056",1,"Farage et al. 2021; Jacob et al. 2011; Cirtwill & Eklöf 2018"
"SP217","SP057",1,"Farage et al. 2021; Jacob et al. 2011; Cirtwill & Eklöf 2018"
"SP217","SP058",1,"Farage et al. 2021; Jacob et al. 2011; Cirtwill & Eklöf 2018"
"SP217","SP059",1,"Farage et al. 2021; Jacob et al. 2011; Cirtwill & Eklöf 2018"
"SP217","SP060",1,"Farage et al. 2021; Jacob et al. 2011; Cirtwill & Eklöf 2018"
"SP217","SP061",1,"Farage et al. 2021; Jacob et al. 2011; Cirtwill & Eklöf 2018"
"SP217","SP062",1,"Farage et al. 2021; Jacob et al. 2011; Cirtwill & Eklöf 2018"
"SP217","SP063",1,"Farage et al. 2021; Jacob et al. 2011; Cirtwill & Eklöf 2018"
"SP217","SP064",1,"Farage et al. 2021; Jacob et al. 2011; Cirtwill & Eklöf 2018"
"SP217","SP065",1,"Farage et al. 2021; Jacob et al. 2011; Cirtwill & Eklöf 2018"
"SP217","SP261",1,"Farage et al. 2021; Jacob et al. 2011; Cirtwill & Eklöf 2018"
"SP217","SP262",1,"Farage et al. 2021; Jacob et al. 2011; Cirtwill & Eklöf 2018"
"SP218","SP260",1,"Farage et al. 2021; Jacob et al. 2011; Cirtwill & Eklöf 2018"
"SP218","SP261",1,"Farage et al. 2021; Jacob et al. 2011; Cirtwill & Eklöf 2018"
"SP218","SP262",1,"Farage et al. 2021; Jacob et al. 2011; Cirtwill & Eklöf 2018"
"SP219","SP260",1,"Farage et al. 2021; Jacob et al. 2011; Cirtwill & Eklöf 2018"
"SP219","SP261",1,"Farage et al. 2021; Jacob et al. 2011; Cirtwill & Eklöf 2018"
"SP219","SP262",1,"Farage et al. 2021; Jacob et al. 2011; Cirtwill & Eklöf 2018"
"SP220","SP260",1,"Farage et al. 2021; Jacob et al. 2011; Cirtwill & Eklöf 2018"
"SP220","SP261",1,"Farage et al. 2021; Jacob et al. 2011; Cirtwill & Eklöf 2018"
"SP220","SP262",1,"Farage et al. 2021; Jacob et al. 2011; Cirtwill & Eklöf 2018"
"SP221","SP260",1,"Farage et al. 2021; Jacob et al. 2011; Cirtwill & Eklöf 2018"
"SP221","SP261",1,"Farage et al. 2021; Jacob et al. 2011; Cirtwill & Eklöf 2018"
"SP221","SP262",1,"Farage et al. 2021; Jacob et al. 2011; Cirtwill & Eklöf 2018"
"SP222","SP022",1,"Farage et al. 2021; Jacob et al. 2011; Cirtwill & Eklöf 2018"
"SP222","SP029",1,"Farage et al. 2021; Jacob et al. 2011; Cirtwill & Eklöf 2018"
"SP222","SP030",1,"Farage et al. 2021; Jacob et al. 2011; Cirtwill & Eklöf 2018"
"SP222","SP260",1,"Farage et al. 2021; Jacob et al. 2011; Cirtwill & Eklöf 2018"
"SP223","SP001",1,"Farage et al. 2021; Jacob et al. 2011; Cirtwill & Eklöf 2018"
"SP223","SP002",1,"Farage et al. 2021; Jacob et al. 2011; Cirtwill & Eklöf 2018"
"SP223","SP003",1,"Farage et al. 2021; Jacob et al. 2011; Cirtwill & Eklöf 2018"
"SP223","SP004",1,"Farage et al. 2021; Jacob et al. 2011; Cirtwill & Eklöf 2018"
"SP223","SP005",1,"Farage et al. 2021; Jacob et al. 2011; Cirtwill & Eklöf 2018"
"SP223","SP006",1,"Farage et al. 2021; Jacob et al. 2011; Cirtwill & Eklöf 2018"
"SP223","SP007",1,"Farage et al. 2021; Jacob et al. 2011; Cirtwill & Eklöf 2018"
"SP223","SP008",1,"Farage et al. 2021; Jacob et al. 2011; Cirtwill & Eklöf 2018"
"SP223","SP009",1,"Farage et al. 2021; Jacob et al. 2011; Cirtwill & Eklöf 2018"
"SP223","SP010",1,"Farage et al. 2021; Jacob et al. 2011; Cirtwill & Eklöf 2018"
"SP223","SP011",1,"Farage et al. 2021; Jacob et al. 2011; Cirtwill & Eklöf 2018"
"SP223","SP012",1,"Farage et al. 2021; Jacob et al. 2011; Cirtwill & Eklöf 2018"
"SP223","SP013",1,"Farage et al. 2021; Jacob et al. 2011; Cirtwill & Eklöf 2018"
"SP223","SP014",1,"Farage et al. 2021; Jacob et al. 2011; Cirtwill & Eklöf 2018"
"SP223","SP015",1,"Farage et al. 2021; Jacob et al. 2011; Cirtwill & Eklöf 2018"
"SP223","SP016",1,"Farage et al. 2021; Jacob et al. 2011; Cirtwill & Eklöf 2018"
"SP223","SP017",1,"Farage et al. 2021; Jacob et al. 2011; Cirtwill & Eklöf 2018"
"SP223","SP018",1,"Farage et al. 2021; Jacob et al. 2011; Cirtwill & Eklöf 2018"
"SP223","SP019",1,"Farage et al. 2021; Jacob et al. 2011; Cirtwill & Eklöf 2018"
"SP223","SP020",1,"Farage et al. 2021; Jacob et al. 2011; Cirtwill & Eklöf 2018"
"SP223","SP260",1,"Farage et al. 2021; Jacob et al. 2011; Cirtwill & Eklöf 2018"
"SP224","SP022",1,"Farage et al. 2021; Jacob et al. 2011; Cirtwill & Eklöf 2018"
"SP224","SP023",1,"Farage et al. 2021; Jacob et al. 2011; Cirtwill & Eklöf 2018"
"SP224","SP024",1,"Farage et al. 2021; Jacob et al. 2011; Cirtwill & Eklöf 2018"
"SP224","SP025",1,"Farage et al. 2021; Jacob et al. 2011; Cirtwill & Eklöf 2018"
"SP224","SP026",1,"Farage et al. 2021; Jacob et al. 2011; Cirtwill & Eklöf 2018"
"SP224","SP027",1,"Farage et al. 2021; Jacob et al. 2011; Cirtwill & Eklöf 2018"
"SP224","SP028",1,"Farage et al. 2021; Jacob et al. 2011; Cirtwill & Eklöf 2018"
"SP224","SP029",1,"Farage et al. 2021; Jacob et al. 2011; Cirtwill & Eklöf 2018"
"SP224","SP030",1,"Farage et al. 2021; Jacob et al. 2011; Cirtwill & Eklöf 2018"
"SP224","SP031",1,"Farage et al. 2021; Jacob et al. 2011; Cirtwill & Eklöf 2018"
"SP224","SP032",1,"Farage et al. 2021; Jacob et al. 2011; Cirtwill & Eklöf 2018"
"SP224","SP034",1,"Farage et al. 2021; Jacob et al. 2011; Cirtwill & Eklöf 2018"
"SP224","SP035",1,"Farage et al. 2021; Jacob et al. 2011; Cirtwill & Eklöf 2018"
"SP224","SP036",1,"Farage et al. 2021; Jacob et al. 2011; Cirtwill & Eklöf 2018"
"SP224","SP037",1,"Farage et al. 2021; Jacob et al. 2011; Cirtwill & Eklöf 2018"
"SP224","SP038",1,"Farage et al. 2021; Jacob et al. 2011; Cirtwill & Eklöf 2018"
"SP224","SP039",1,"Farage et al. 2021; Jacob et al. 2011; Cirtwill & Eklöf 2018"
"SP224","SP040",1,"Farage et al. 2021; Jacob et al. 2011; Cirtwill & Eklöf 2018"
"SP224","SP047",1,"Farage et al. 2021; Jacob et al. 2011; Cirtwill & Eklöf 2018"
"SP224","SP224",1,"Farage et al. 2021; Jacob et al. 2011; Cirtwill & Eklöf 2018"
"SP224","SP226",1,"Farage et al. 2021; Jacob et al. 2011; Cirtwill & Eklöf 2018"
"SP224","SP229",1,"Farage et al. 2021; Jacob et al. 2011; Cirtwill & Eklöf 2018"
"SP225","SP038",1,"Farage et al. 2021; Jacob et al. 2011; Cirtwill & Eklöf 2018"
"SP225","SP039",1,"Farage et al. 2021; Jacob et al. 2011; Cirtwill & Eklöf 2018"
"SP225","SP040",1,"Farage et al. 2021; Jacob et al. 2011; Cirtwill & Eklöf 2018"
"SP225","SP041",1,"Farage et al. 2021; Jacob et al. 2011; Cirtwill & Eklöf 2018"
"SP225","SP042",1,"Farage et al. 2021; Jacob et al. 2011; Cirtwill & Eklöf 2018"
"SP225","SP043",1,"Farage et al. 2021; Jacob et al. 2011; Cirtwill & Eklöf 2018"
"SP225","SP044",1,"Farage et al. 2021; Jacob et al. 2011; Cirtwill & Eklöf 2018"
"SP225","SP045",1,"Farage et al. 2021; Jacob et al. 2011; Cirtwill & Eklöf 2018"
"SP225","SP046",1,"Farage et al. 2021; Jacob et al. 2011; Cirtwill & Eklöf 2018"
"SP225","SP047",1,"Farage et al. 2021; Jacob et al. 2011; Cirtwill & Eklöf 2018"
"SP225","SP048",1,"Farage et al. 2021; Jacob et al. 2011; Cirtwill & Eklöf 2018"
"SP225","SP069",1,"Farage et al. 2021; Jacob et al. 2011; Cirtwill & Eklöf 2018"
"SP225","SP070",1,"Farage et al. 2021; Jacob et al. 2011; Cirtwill & Eklöf 2018"
"SP225","SP071",1,"Farage et al. 2021; Jacob et al. 2011; Cirtwill & Eklöf 2018"
"SP225","SP072",1,"Farage et al. 2021; Jacob et al. 2011; Cirtwill & Eklöf 2018"
"SP225","SP073",1,"Farage et al. 2021; Jacob et al. 2011; Cirtwill & Eklöf 2018"
"SP225","SP074",1,"Farage et al. 2021; Jacob et al. 2011; Cirtwill & Eklöf 2018"
"SP225","SP075",1,"Farage et al. 2021; Jacob et al. 2011; Cirtwill & Eklöf 2018"
"SP225","SP076",1,"Farage et al. 2021; Jacob et al. 2011; Cirtwill & Eklöf 2018"
"SP225","SP077",1,"Farage et al. 2021; Jacob et al. 2011; Cirtwill & Eklöf 2018"
"SP225","SP078",1,"Farage et al. 2021; Jacob et al. 2011; Cirtwill & Eklöf 2018"
"SP225","SP079",1,"Farage et al. 2021; Jacob et al. 2011; Cirtwill & Eklöf 2018"
"SP225","SP080",1,"Farage et al. 2021; Jacob et al. 2011; Cirtwill & Eklöf 2018"
"SP225","SP081",1,"Farage et al. 2021; Jacob et al. 2011; Cirtwill & Eklöf 2018"
"SP225","SP082",1,"Farage et al. 2021; Jacob et al. 2011; Cirtwill & Eklöf 2018"
"SP225","SP083",1,"Farage et al. 2021; Jacob et al. 2011; Cirtwill & Eklöf 2018"
"SP225","SP084",1,"Farage et al. 2021; Jacob et al. 2011; Cirtwill & Eklöf 2018"
"SP225","SP085",1,"Farage et al. 2021; Jacob et al. 2011; Cirtwill & Eklöf 2018"
"SP225","SP086",1,"Farage et al. 2021; Jacob et al. 2011; Cirtwill & Eklöf 2018"
"SP225","SP087",1,"Farage et al. 2021; Jacob et al. 2011; Cirtwill & Eklöf 2018"
"SP225","SP088",1,"Farage et al. 2021; Jacob et al. 2011; Cirtwill & Eklöf 2018"
"SP225","SP089",1,"Farage et al. 2021; Jacob et al. 2011; Cirtwill & Eklöf 2018"
"SP225","SP090",1,"Farage et al. 2021; Jacob et al. 2011; Cirtwill & Eklöf 2018"
"SP225","SP091",1,"Farage et al. 2021; Jacob et al. 2011; Cirtwill & Eklöf 2018"
"SP225","SP092",1,"Farage et al. 2021; Jacob et al. 2011; Cirtwill & Eklöf 2018"
"SP225","SP093",1,"Farage et al. 2021; Jacob et al. 2011; Cirtwill & Eklöf 2018"
"SP225","SP094",1,"Farage et al. 2021; Jacob et al. 2011; Cirtwill & Eklöf 2018"
"SP225","SP095",1,"Farage et al. 2021; Jacob et al. 2011; Cirtwill & Eklöf 2018"
"SP225","SP096",1,"Farage et al. 2021; Jacob et al. 2011; Cirtwill & Eklöf 2018"
"SP225","SP097",1,"Farage et al. 2021; Jacob et al. 2011; Cirtwill & Eklöf 2018"
"SP225","SP098",1,"Farage et al. 2021; Jacob et al. 2011; Cirtwill & Eklöf 2018"
"SP225","SP099",1,"Farage et al. 2021; Jacob et al. 2011; Cirtwill & Eklöf 2018"
"SP225","SP100",1,"Farage et al. 2021; Jacob et al. 2011; Cirtwill & Eklöf 2018"
"SP225","SP101",1,"Farage et al. 2021; Jacob et al. 2011; Cirtwill & Eklöf 2018"
"SP225","SP102",1,"Farage et al. 2021; Jacob et al. 2011; Cirtwill & Eklöf 2018"
"SP225","SP103",1,"Farage et al. 2021; Jacob et al. 2011; Cirtwill & Eklöf 2018"
"SP225","SP104",1,"Farage et al. 2021; Jacob et al. 2011; Cirtwill & Eklöf 2018"
"SP225","SP105",1,"Farage et al. 2021; Jacob et al. 2011; Cirtwill & Eklöf 2018"
"SP225","SP106",1,"Farage et al. 2021; Jacob et al. 2011; Cirtwill & Eklöf 2018"
"SP225","SP107",1,"Farage et al. 2021; Jacob et al. 2011; Cirtwill & Eklöf 2018"
"SP225","SP108",1,"Farage et al. 2021; Jacob et al. 2011; Cirtwill & Eklöf 2018"
"SP225","SP109",1,"Farage et al. 2021; Jacob et al. 2011; Cirtwill & Eklöf 2018"
"SP225","SP110",1,"Farage et al. 2021; Jacob et al. 2011; Cirtwill & Eklöf 2018"
"SP225","SP111",1,"Farage et al. 2021; Jacob et al. 2011; Cirtwill & Eklöf 2018"
"SP225","SP112",1,"Farage et al. 2021; Jacob et al. 2011; Cirtwill & Eklöf 2018"
"SP225","SP113",1,"Farage et al. 2021; Jacob et al. 2011; Cirtwill & Eklöf 2018"
"SP225","SP114",1,"Farage et al. 2021; Jacob et al. 2011; Cirtwill & Eklöf 2018"
"SP225","SP115",1,"Farage et al. 2021; Jacob et al. 2011; Cirtwill & Eklöf 2018"
"SP225","SP116",1,"Farage et al. 2021; Jacob et al. 2011; Cirtwill & Eklöf 2018"
"SP225","SP117",1,"Farage et al. 2021; Jacob et al. 2011; Cirtwill & Eklöf 2018"
"SP225","SP224",1,"Farage et al. 2021; Jacob et al. 2011; Cirtwill & Eklöf 2018"
"SP225","SP225",1,"Farage et al. 2021; Jacob et al. 2011; Cirtwill & Eklöf 2018"
"SP225","SP226",1,"Farage et al. 2021; Jacob et al. 2011; Cirtwill & Eklöf 2018"
"SP225","SP227",1,"Farage et al. 2021; Jacob et al. 2011; Cirtwill & Eklöf 2018"
"SP225","SP228",1,"Farage et al. 2021; Jacob et al. 2011; Cirtwill & Eklöf 2018"
"SP225","SP229",1,"Farage et al. 2021; Jacob et al. 2011; Cirtwill & Eklöf 2018"
"SP225","SP230",1,"Farage et al. 2021; Jacob et al. 2011; Cirtwill & Eklöf 2018"
"SP225","SP231",1,"Farage et al. 2021; Jacob et al. 2011; Cirtwill & Eklöf 2018"
"SP225","SP232",1,"Farage et al. 2021; Jacob et al. 2011; Cirtwill & Eklöf 2018"
"SP225","SP233",1,"Farage et al. 2021; Jacob et al. 2011; Cirtwill & Eklöf 2018"
"SP225","SP234",1,"Farage et al. 2021; Jacob et al. 2011; Cirtwill & Eklöf 2018"
"SP225","SP235",1,"Farage et al. 2021; Jacob et al. 2011; Cirtwill & Eklöf 2018"
"SP225","SP236",1,"Farage et al. 2021; Jacob et al. 2011; Cirtwill & Eklöf 2018"
"SP225","SP237",1,"Farage et al. 2021; Jacob et al. 2011; Cirtwill & Eklöf 2018"
"SP225","SP238",1,"Farage et al. 2021; Jacob et al. 2011; Cirtwill & Eklöf 2018"
"SP225","SP239",1,"Farage et al. 2021; Jacob et al. 2011; Cirtwill & Eklöf 2018"
"SP225","SP240",1,"Farage et al. 2021; Jacob et al. 2011; Cirtwill & Eklöf 2018"
"SP225","SP241",1,"Farage et al. 2021; Jacob et al. 2011; Cirtwill & Eklöf 2018"
"SP225","SP242",1,"Farage et al. 2021; Jacob et al. 2011; Cirtwill & Eklöf 2018"
"SP225","SP243",1,"Farage et al. 2021; Jacob et al. 2011; Cirtwill & Eklöf 2018"
"SP225","SP244",1,"Farage et al. 2021; Jacob et al. 2011; Cirtwill & Eklöf 2018"
"SP226","SP038",1,"Farage et al. 2021; Jacob et al. 2011; Cirtwill & Eklöf 2018"
"SP226","SP039",1,"Farage et al. 2021; Jacob et al. 2011; Cirtwill & Eklöf 2018"
"SP226","SP040",1,"Farage et al. 2021; Jacob et al. 2011; Cirtwill & Eklöf 2018"
"SP226","SP047",1,"Farage et al. 2021; Jacob et al. 2011; Cirtwill & Eklöf 2018"
"SP226","SP089",1,"Farage et al. 2021; Jacob et al. 2011; Cirtwill & Eklöf 2018"
"SP226","SP102",1,"Farage et al. 2021; Jacob et al. 2011; Cirtwill & Eklöf 2018"
"SP226","SP222",1,"Farage et al. 2021; Jacob et al. 2011; Cirtwill & Eklöf 2018"
"SP226","SP223",1,"Farage et al. 2021; Jacob et al. 2011; Cirtwill & Eklöf 2018"
"SP226","SP224",1,"Farage et al. 2021; Jacob et al. 2011; Cirtwill & Eklöf 2018"
"SP226","SP229",1,"Farage et al. 2021; Jacob et al. 2011; Cirtwill & Eklöf 2018"
"SP227","SP119",1,"Farage et al. 2021; Jacob et al. 2011; Cirtwill & Eklöf 2018"
"SP227","SP120",1,"Farage et al. 2021; Jacob et al. 2011; Cirtwill & Eklöf 2018"
"SP227","SP121",1,"Farage et al. 2021; Jacob et al. 2011; Cirtwill & Eklöf 2018"
